"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Germany","DEU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","16106.9496999007","16581.0819546046","17211.5736131142","17977.1473715396","18130.0898029698","18040.0858298584","19014.2887322011","19695.2735199703","20305.4688698509","21138.8725903616","21392.262973336","21472.7497623422","21408.3191037648","21802.0254061135","22495.1090067858","23070.2827524736","23587.1805222503","23881.1946415156","24669.957957054","25433.7842686322","26540.5707592996","27693.8169589942","28013.9589657241","27557.8474358197","28120.989266629","28468.795368293","28619.5446096935","29087.4235511671","29670.2189514218","30212.0335989749","31044.6556946748","31518.643884618","31403.2501138492","31161.9203661766","31539.5671107731","31785.2786697111","33034.9977082649","34066.3101078531","34459.5789480068","32578.8092879972","33992.3034528198","35987.1610312269","36070.3678469041","36126.1138781214","36776.535671287","37093.8390380769","37616.1581919436","38399.6304390522","38869.1762174079","",
"Djibouti","DJI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","411020.475651907","432502.813298379","457903.580005536","481617.257445819","498036.006575596","517110.713511033","",
"Dominica","DMA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","6333.95439667907","6921.73654111092","5600.36760386939","6319.60699524301","7004.44317041145","7323.32096765441","7562.96278705233","7947.79189258254","8132.30120330467","8787.72071733603","9431.86611410107","10259.6602259599","10310.2738800097","10915.8731747996","11069.9263932702","11267.4260036289","11464.4011802742","11434.0765451909","11771.4352021154","12164.6470057517","12489.8171362201","13037.617724585","13149.4465525882","13492.8226848528","13482.2196063795","13067.8078955282","13845.9144079886","14211.1420533659","14262.453073425","14899.6775926921","15829.1320008475","16948.6227003826","16744.6909711931","16850.8846186405","16804.1838231147","16614.7833439019","16436.8592993128","17151.2977421397","16666.760321987","17063.1214326784","15869.3218394022","16190.8551483421","",
"Denmark","DNK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","121824.738209766","128694.122782039","134932.502132337","134726.581566059","146043.775098992","151511.193807833","154418.993634235","161679.186301561","169621.494638206","179666.284296771","181168.79961824","185320.643924817","191504.080418367","198140.873313698","195006.894063917","191613.178066912","202455.989635287","205601.171896418","209526.694941155","217099.598186445","215788.470468729","214411.947015487","222475.528692937","228407.938666839","238048.377823152","247478.928136252","259268.789993387","259598.995323603","259437.586704087","260954.857719118","264374.736755289","267364.392571016","271696.820919795","270822.066083751","284301.820413432","291387.327446372","298145.781609759","306591.251337987","312255.873918479","320399.333101457","331295.103767762","332827.457316335","333312.988354947","333704.158277022","341723.850134415","348746.652970274","361204.10461349","362875.509874872","358902.595956292","339471.559171081","344290.312442149","347459.138774259","346938.241642958","348719.50727097","352574.369426639","358293.709508764","367048.148903371","372120.100000347","379134.15535598","",
"Dominican Republic","DOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","40461.1580312984","38224.9351594164","43283.2673883556","44614.2935373465","46123.4334876246","39110.6293849127","43022.3403588096","43124.5868656147","41960.8982170824","45194.9955529109","51929.2624537845","55988.4217010041","60141.0641663343","66103.5144412755","68258.0941082107","69982.2671351411","72834.2681583519","74600.035662687","74380.0909920815","75938.2200134746","80122.9954759531","81694.4127046518","81276.6729076839","83229.020959291","82513.5862208678","79107.2271151051","80245.6571298446","86618.4882215221","86764.7178884392","88842.5093037714","82400.0031386413","81611.5813704566","89079.1667690288","93888.949670859","94609.7712341192","98255.5243618727","102380.883323192","109662.431653923","115173.393369178","120130.304929127","123830.167054229","124997.723071462","128724.628700942","125193.852739964","126635.422406112","136704.14833834","147279.9985486","156166.423084811","159147.020760902","158662.205865355","169795.13694093","173008.253005655","175603.313273816","182014.21660782","192605.277877483","203613.48956765","214748.369073627","222303.053493017","235273.457565166","",
"Algeria","DZA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","75532.2351688332","63652.7406681601","49875.4319672336","65342.0590382517","67409.8665716968","69716.0179980534","64556.9571322325","68677.3193424559","73928.0299166287","77892.8905779207","82432.2721900493","71089.7307805934","88133.5179117401","89025.7843351705","93095.5196592636","95091.6122704447","100182.706760406","102469.597848883","108701.198183848","113411.787866085","110895.827381043","110750.458930695","114216.835921546","116682.208243817","119470.134687538","120201.525645335","117177.751313946","113069.081618863","108873.873982697","110663.952633555","108722.826256491","104807.571787549","104215.68925323","99785.4866816547","96860.6610132037","98639.4202233823","100899.099042491","100374.491329239","103922.07849954","105739.381177913","108276.604439081","110073.627425376","114765.051945168","121468.373474611","125032.867456009","130582.172609936","130862.688097772","133229.011877063","134212.470004345","134031.729358674","136372.964060338","137709.698255493","139640.108267489","140703.712009373","143110.37797079","145400.828514743","147006.87942303","145903.593442907","145006.018953981","",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1817.331140042","1857.11744542956","1893.76410834977","1879.03735598691","1960.82450074598","1967.07079378876","1903.95397877773","1934.40391855269","1914.37489989886","1946.0120124837","2020.11442362444","2086.03938459056","2128.70900906604","2357.6683528241","2549.30577603744","2751.74333968038","2875.75577851709","2844.37040171057","2927.92962817743","2958.55138544453","2989.49993153245","3077.00656236688","3017.97132422218","2932.75532738121","2935.25951714385","2975.84090374382","3003.94405192847","2923.82844168883","3022.040619014","2980.25064377339","3017.71978980609","3074.63183249423","3068.25272446795","3058.76805164565","3118.87133129271","3120.30418663867","3107.08120720071","3174.21188655571","3211.52680967884","2999.40653176731","2975.00544707279","3038.51140722405","3107.93188858494","3138.53946220694","3339.61563909474","3457.96673433461","3550.2704101403","3567.83643782206","3732.20845531142","3692.71465337667","3762.61506721985","3996.68929497819","4159.36465973922","4300.25400646851","4394.81406468646","4328.55850165494","4203.11579902269","4227.23651877371","4210.45058939005","",
"Egypt, Arab Rep.","EGY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","7386.06922989038","7559.13026406404","7643.72104923703","8225.57604054586","8932.82172704456","9129.07617327188","9342.76532480341","9177.40869979714","8803.29414147651","9042.21782512911","9324.16006190199","9483.19464915336","9558.91545248432","9681.24056555924","9620.54757934885","10251.8968172373","11355.9715769995","12100.0126276323","12842.7978387084","13111.8212131214","14077.5648232655","14740.7115056247","15795.8222993116","16178.1293653481","17295.7138955458","17818.1859470202","18168.0086691407","18360.2418765177","18852.5671510182","19278.6501198649","19882.790229659","19654.8473406382","20099.1756140022","20262.9604587845","20649.016480739","21178.415152788","21791.8016046413","22531.4631850604","23317.7018193083","24247.4560031623","25298.9099767765","25700.023716848","25823.8445586442","26157.7990153722","26734.0938644117","27429.7738564235","28792.318490144","30297.6670300383","31893.4936575669","32767.3986407164","33776.9178311561","33653.9910315068","33649.629596502","33613.9753150966","33821.3242076658","34529.4487796837","35265.6207743529","35979.9533801419","37129.3082720663","",
"Euro area","EMU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1831.5030235702","2095.53565445948","2563.3635498979","2653.6294438582","2909.56523758186","3141.51146671866","3180.89136669519","3137.28028676078","2965.78766681091","3113.66353619497","3069.78285070321","2850.49364218698","2765.52731944189","2729.48792196017","2618.23734110523","2586.17630490673","2282.70717541161","2327.76814790123","2340.94135347358","2509.6671657376","","","","","","","","",
"Spain","ESP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","5601.58997299504","6206.81302538227","6762.10370864074","7346.31518445581","7659.80048245212","8050.8817180729","8546.28746934684","8808.15653668067","9267.25283106428","9993.72047704531","10307.3996915705","10657.4314445591","11399.4224040831","12152.2431898279","12695.5782851688","12627.1368592675","12907.178032804","13137.6559687626","13202.1261689101","13091.6866753622","13273.8333311328","13162.348062884","13246.6409398281","13415.6037831866","13598.444666479","13863.7950853133","14272.122589558","15024.8004882536","15756.7625058042","16491.4712266202","17097.6594245418","17488.3964703312","17564.6660087286","17293.5802795144","17621.6233928715","18027.7942455515","18430.50207356","19032.9679250937","19787.0354871327","20591.937355886","21575.5012391089","22268.9553290185","22556.2359976905","22812.5319628531","23122.487951662","23565.4444678741","24121.0736170803","24532.2226291343","24358.1498462836","23234.78322538","23165.7553314468","22895.5980011166","22203.5956385573","21956.7141129958","22327.2226202592","23201.5049596907","23884.6381368306","24517.7433050583","24985.1377901016","",
"Estonia","EST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6041.0789166578","6070.29917595629","6459.38471454803","6878.96289472829","7865.66002279329","8285.47219793443","8227.78059103294","9015.60811318661","9615.75986139477","10335.1206727807","11187.1405538695","12015.8443359877","13231.6864423982","14603.4991572679","15781.3356654832","15018.4481972044","12875.5010621836","13254.2212208265","14283.8428733825","14780.9167790634","15033.302883087","15523.0534519549","15799.0758753755","16210.1194719522","17121.2657812756","17874.1190656116","",
"Ethiopia","ETH","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","6732.00808528824","6608.06922863577","6937.08690988157","6528.69749010348","5618.77357954094","5968.77465262768","6582.14167688162","6404.23427714433","6172.1751149623","6126.55207453291","5491.77979732259","4838.61853077727","5282.2592033266","5264.51902881496","5404.2634008595","5886.40072699446","5889.44995096416","5521.11904282421","5640.51609146746","5813.06657849829","6116.93363219932","6034.06537024965","5737.71414957651","6334.86902694192","6888.09844918375","7425.97227063298","8052.52159707569","8680.05657999305","9187.31886449939","10056.4940909834","10870.5521927037","11481.1057561667","12342.1731131111","13232.4371744795","14210.5063498596","15135.5642991254","16138.4100345692","16791.7042082083","",
"European Union","EUU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","10297.5761083107","11002.7505347269","11254.058700606","11541.8781417459","12079.1355825674","12677.3413798266","12929.601073857","13138.6764554366","13381.0858515722","14673.2844861766","15514.5894096941","15860.2270667484","16985.6931449889","18069.0370784391","18556.4418341977","18807.700639295","18815.6660101099","18808.0445217057","19301.6854187919","20623.5603365591","21667.4660401064","21849.5982886538","22394.2535560365","22947.2455237431","23556.2202735342","24283.0244587845","24862.0643843198","25670.294191771","26922.1488165021","28180.5520377103","28236.2087432875","26422.069792211","25401.4154722975","25104.6421881054","25980.1550527452","26972.7444550383","27870.3428753966","29547.7168819622","31077.523402551","32363.4033972487","34160.8671906409","34972.6605086191","35483.56965872","36108.3487978356","37441.0478461688","38350.288919608","39742.014117018","41670.2901080035","41801.9298945929","38243.249743251","39281.5233272028","40095.9323879715","39347.9825067404","38813.8193577757","38512.5696327317","38601.1138544521","39501.8504348168","40611.7472196977","41235.8158470862","",
"Fiji","FJI","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4494.50932093753","4495.31515444831","4498.19161573873","4623.8163372948","4695.9661318988","4436.94309859671","4321.12160177018","4781.86712627727","5047.06415528458","5068.75468258424","5593.46874462612","5854.27437668169","6162.5516824585","6738.01468944487","6775.39764382558","6678.89304326685","6733.98349210146","7003.55212208985","7004.26072970303","7706.21336993972","7418.86990370034","7698.07562778089","7050.92258815277","6601.61886243933","7002.60678588327","6573.57524027818","7015.36858628118","6522.76387383241","6574.65758564143","7047.50065295743","7415.53457910454","7148.32261582456","7491.98905528639","7545.21387140827","7819.75068213671","7913.78044298288","8198.89352946126","7934.05774431841","7962.6600779597","8597.33797344175","8402.17519969026","8539.48312190927","8798.34788293753","8877.41313309054","9327.52537109041","9350.0155792815","9451.14353702876","9277.50905894593","9271.63898026997","9054.48803179806","9255.00501268873","9465.3939028246","9581.00452102665","10028.341928448","10579.9534905842","11045.6677253991","11273.93340166","11817.0874815948","12150.3670795791","",
"France","FRA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","10073.2649468212","10436.3881697973","10995.9652730139","11518.4611856287","12122.9869961962","12562.448353034","13087.6392397878","13611.2126971368","14111.4470597927","15001.4497660634","15796.5512470924","16505.0225331251","17111.8082505344","18055.6855024121","18697.1334353618","18401.2109478358","19100.6836072475","19672.5257070695","20371.372164749","21008.0249659132","21245.1365459843","21368.1371663612","21790.0285653352","21940.3780788048","22148.3988846822","22381.8690616573","22775.7781992292","23226.1578105018","24190.8413514786","25105.252800939","25708.2067275678","25834.1145458491","26117.1022393641","25840.7041136135","26351.8436942035","26809.9705906256","27092.6933213507","27627.7526779813","28513.9229885718","29338.1699036963","30281.1860274985","30657.942153053","30781.4047255875","30815.5947799471","31455.1367656385","31738.1584134981","32289.6165284435","32868.5672171391","32768.7221964979","31663.8470033554","32122.0269416141","32667.9825865995","32612.0507904615","32631.5872783954","32787.9188866183","33035.1477796448","33310.4496683935","33990.0320142883","34518.5196159637","",
"Faroe Islands","FRO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","1896.36539445993","1874.88191689172","1880.74142523237","1904.16449599711","1929.36729628976","2020.85653538524","2047.5593999349","2160.41957369003","2106.00773366028","2222.31492254145","2135.86115109673","2003.46736541244","2065.75563203613","2102.44502828022","2211.8523081866","2264.62541827789","2280.05546220778","2318.6947253923","2253.09280722391","2309.84235962781","2324.5733892871","2302.14322666994","2266.24558498276","2303.65563128818","2357.16882348029","2419.65542448231","2350.49210239018","2233.6487792706","2151.27574988362","2220.75674760737","2213.91119591884","2247.91991486331","2229.05910711907","",
"Gabon","GAB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1258990.96177495","1430989.31097135","1521082.7417869","1594132.88766954","1643509.08410253","1752206.97145086","1798319.34978421","1835329.91342077","1842444.71636684","1950412.94460621","2077727.47855982","2247778.9681542","2457233.40994991","2658690.70699287","3639459.46510551","4252168.27527736","5646114.62469119","4827309.21634591","3582560.30369453","3514689.90417445","3517375.11578791","3605420.03273819","3405777.04030474","3504432.78341864","3669053.93738783","3488171.79352636","3366763.09973084","2713463.14896889","2978172.50890125","3144328.37878947","3217793.88849569","3322469.60113058","3133744.61633447","3171383.01313487","3203647.52458016","3277158.66651428","3310493.47125445","3413411.63275033","3445416.78485139","3061787.74156584","2932458.27640106","2924498.59022594","2848578.18157826","2842783.03848698","2790831.69903863","2789780.64706817","2636398.33094664","2714281.49710541","2545040.40887958","2466513.84180791","2551593.986048","2634421.37839948","2669675.55927306","2715618.48590396","2732451.5832891","2745337.01073992","2718740.18675484","2656438.19625217","2609816.66489719","",
"United Kingdom","GBR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","9762.46777099237","9947.88260984848","9972.60497464789","10380.7307157502","10884.1592962963","11046.120863582","11158.2020256732","11407.5222719298","11969.8078106633","12149.4953315868","12429.0908094659","12808.5515008769","13314.3490847504","14153.5529162831","13796.1925769341","13592.9826431994","13991.8856657002","14338.4077323403","14940.1381979206","15485.2513481131","15153.0873145779","15031.0050165417","15338.6767000202","15980.8044056285","16318.7312599934","16964.8503575615","17457.1562281211","18343.4646795318","19356.6951932383","19802.3050329582","19889.1634679583","19612.0458082842","19631.6496262044","20079.4159748881","20808.4578864404","21494.7143583752","21974.2387902408","22762.6069170211","23523.6213307127","24249.0808225408","24993.1755299154","25637.6743524951","26122.7621710783","26855.9110054043","27337.4792935343","28013.7297473829","28583.9633229806","29051.6136705077","28742.8260636195","27314.4943667949","27629.5602015506","27836.6982369728","28052.6371724177","28461.5609701512","28989.4046957896","29438.0728709079","29776.2171160819","30134.1851226949","30367.1843513178","",
"Georgia","GEO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","3338.18958537615","3548.92911169935","3733.93157729475","3865.11000747337","4012.07488455101","4452.40348639188","4515.18429791372","4596.56891022883","4851.63603628907","5233.3409790443","5578.29034487755","5875.90645723729","6238.47303418483","6662.92367956971","7101.522353093","7364.1719411409","7688.74266832978","7776.51515233561","8040.08099299276","8404.33978781688","8742.67118858404","7956.94591197962","7992.69841629198","8353.61511815787","7732.21916757529","6590.54484291216","5163.48789339964","2823.13147963457","1980.67264112206","1802.2141811224","1919.87653075805","2213.81341826992","2526.43539214021","2670.13321667204","2803.84244239588","2911.45674117923","3099.06838653184","3298.1669121295","3687.72377363488","3925.64371521758","4329.51410169316","4764.35218891189","5391.71024952973","5538.91381769765","5384.32602206459","5762.70336005408","6238.99015051747","6687.36135830817","6948.98944766278","7251.33939722704","7457.1267393293","7668.79483027929","8035.82122910397","8424.82876846192","",
"Ghana","GHA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","3033.97039083292","3040.39504210625","3065.21499237727","3100.25203387153","3074.26473040164","3029.77976659696","2827.00060187702","2845.36675882449","2791.01255745214","2889.80343950809","3092.57818086658","3167.67801944353","3003.07216608254","3003.8033496774","3125.50693287644","2672.04167443716","2523.8252345417","2532.4811174232","2696.59878405602","2576.46153447172","2529.89327961882","2378.41651220698","2151.45835238521","1992.39936454743","2099.76747593515","2141.43817084351","2187.53969747835","2226.9348215117","2285.64729555319","2333.89099072973","2343.04310304139","2396.38450232706","2418.42784183512","2464.33733279153","2475.73734394241","2509.01612707657","2557.09533161811","2597.97401695294","2653.68078802621","2703.40620758938","2735.59664017409","2776.1775869204","2830.97180676389","2905.85761679868","2993.2823791741","3091.08176975813","3205.96008633966","3260.1122429046","3467.81739806674","3544.49255593701","3730.55347219019","4152.68225058503","4432.30575068156","4647.16150345078","4673.46779030278","4668.14345687785","4721.81064453953","4994.19072271452","5191.894110103","",
"Gibraltar","GIB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","2938586.14796574","2945606.42193676","3036593.94999726","3063436.41295816","3102922.45005444","3095019.55104695","3110068.47347817","3181150.86293884","3221526.38972906","3282577.10248079","3339831.5889386","3421975.55398574","3457023.07225051","3502384.82049576","3509026.9024425","3561190.06567526","3671399.51284274","3646311.46111104","3659458.59588229","3693078.49401629","3657233.36183077","3820428.59480569","3888199.22047991","3757476.67202125","3850349.87120513","3977346.86521048","4121042.83547461","4188958.01770316","4243236.97580929","4297248.27708362","4637951.08397342","4976149.1614041","5135301.04792695","",
"Gambia, The","GMB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","22466.6864149453","21879.4642143611","23320.1569724072","23219.7540304347","23949.0245423772","23247.1608028324","22626.150188807","23988.1383034805","24630.5048082496","26825.4756455968","27877.1842970303","27888.5006884662","28666.9728337049","27358.3426501497","28139.4435665606","28175.2025428487","27113.1272584929","29115.6209090299","29085.884626932","27700.9310630739","27545.4628555877","26867.33217451","26706.8395241569","26978.2386880327","26770.1226122358","26570.8487170962","26538.1957205242","26477.197095231","25709.8314088931","25146.8335093377","24921.7044158706","25349.4526654539","25439.935590833","26241.3394174813","26832.2474958431","27504.1175852704","25772.9061485406","26676.0484328039","27667.451038304","26190.5020984738","25264.2868587981","25264.7281333392","26059.6377757454","26982.1969350891","27733.1097102603","24720.7382313203","25239.9084309749","25188.8371557729","24094.092217454","24328.8015015389","24071.3422444988","24494.1833258503","25340.0137362276","",
"Guinea-Bissau","GNB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","211579.393394322","199505.175509909","208121.269502801","206581.702098575","212721.515981807","226920.451338074","236768.225295001","219416.979229971","248087.553196174","252190.811848318","210074.855982714","244447.264570941","249497.103670387","235269.730561173","250347.650233297","254533.115254832","246752.537640529","248280.257769344","254053.409106742","263687.921030835","273613.503667223","281150.343350823","277883.709413437","277445.441014814","280168.659140654","286449.813381776","313352.826212401","327333.121032044","230895.570661425","228753.307405888","236315.461320685","236409.894499742","228977.889167629","225102.37239004","226002.137812792","230135.397381276","229869.483173766","231658.852971535","233232.14233387","235080.795877948","239673.283576306","252356.087982705","241544.878531121","242860.650250537","238802.032037787","246919.616371614","255724.891987767","264089.364853792","267373.247831355","",
"Equatorial Guinea","GNQ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","267490.60462291","267464.758451834","253899.972392112","246212.264258121","231190.205358929","245780.101619259","229055.23639834","230499.361548595","229442.548729069","220124.358763956","209769.672296025","201070.674801838","262202.586827525","281459.169500062","317092.719234896","359289.155098557","576361.032697299","1385403.45076986","1647129.60221453","1987029.61324922","2254350.53441134","3534555.66470255","4051127.12930448","4426344.3857549","5850275.2007465","6533181.11055521","6722973.73090494","7399590.11156316","8320197.71386088","8050779.7812553","7005652.58536368","7135906.76625597","7396778.09445583","6793146.9206522","6542581.56264591","5710981.30361263","5007732.53002233","4548655.14182051","4106672.53955359","",
"Greece","GRC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4534.19117889753","5092.34081721352","5080.559058918","5661.30823002196","6171.5994105585","6804.25385771525","7192.89058727826","7539.04095628695","8029.72599080286","8925.58119653053","9700.52589582893","10415.8744002402","11399.7986865915","12266.4807237829","11434.5574581272","12048.942728497","12676.1001072033","12880.2236326687","13635.6837924746","13908.7325771884","13866.0467793379","13528.7605955177","13293.3260009972","13073.6667998087","13270.251816907","13550.5586805311","13575.7272268587","13224.7779057146","13741.8372632493","14189.7840011465","14040.4744256821","14303.0080542236","14293.5252519434","13982.3337028215","14190.7486329681","14421.1815810659","14768.7094299072","15355.0392875738","15864.9339970705","16289.8127507388","16859.2335159018","17464.7586495911","18083.4691674627","19085.7202781461","20002.0980012946","20063.0180224211","21133.5007779236","21769.8271154756","21639.3409871111","20654.2928132729","19497.491795279","17743.1162588692","16536.9639016204","16117.3783705576","16345.1262911166","16381.1359849284","16417.9986193356","16698.0992087258","17057.5070776127","",
"Grenada","GRD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","7170.79088562868","7649.27178000523","8123.46727047859","8040.81846673629","8022.26369830677","8127.52519769723","8168.63949132553","8248.96838414702","8613.73983695107","9210.85707387888","10125.106716878","10565.3258628184","11098.6824716229","11615.0929371461","11760.276798673","11575.5765965111","11225.7894736842","11286.9826475562","11419.7501196554","11842.3916594885","12367.0424448886","13759.1005773321","14649.2375429553","15305.3679266383","14935.1838758729","15391.1631317907","16787.6803999808","16624.3226925546","18774.383963463","17978.0602860873","19032.324365434","19164.2021316947","17840.4843603777","17675.0896614046","17716.4088542642","17405.820598254","17695.8648423777","18867.7820425704","19955.7386472504","20576.919309638","21375.6155636127","22152.6369623342","",
"Greenland","GRL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","88053.5692461198","97866.7571518646","101545.722792257","106907.549046814","111866.470735352","112362.402021663","118818.757894706","130086.554037469","138474.118075074","144033.781188694","154659.282653993","153246.031421899","145051.007877796","148337.531251466","139052.841220092","142782.48010343","152058.739446003","158666.665787406","165417.392124338","174838.198789752","153515.165580283","153617.27027027","146291.994575045","139188.22826087","146637.311711712","151287.17562724","153326.542039356","155300.976785714","167050.893048128","169352.661319073","181056.665480427","182866.260869565","180261.772862972","187730.115388003","200180.984343976","210076.402915606","222376.439919682","228489.081425161","243555.602897316","245686.486870373","247394.780774976","246231.323606961","250015.842281288","248198.573021971","260836.664002132","255059.343479346","266658.954187876","267979.918463264","277324.408746095","",
"Guatemala","GTM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","7053.54855088658","7143.99843363099","7184.39202203999","7645.07221178933","7770.93424852131","7878.1047806484","8074.51992787773","8166.35464922841","8629.704016575","8783.98104331305","9027.23704470034","9269.63894001882","9679.6398660488","10060.2647542071","10421.3352290991","10352.0374035085","10837.998858652","11397.1507864293","11676.0212642052","11930.0223116753","12077.234882492","11857.388386615","11157.3836951599","10603.5405032347","10397.2852443591","10086.6667111647","9863.43644043493","9975.96283088486","10125.7849212475","10283.2427836581","10358.1134895534","10488.5679623168","10740.8917547266","10904.2086624679","11083.5420062942","11368.0597635257","11442.4559350648","11677.5243638792","11989.8864786557","12173.738695973","12327.765027518","12325.2418836949","12504.1222071075","12521.4777626904","12616.9557217847","12730.7268738277","13114.2008883915","13632.2946014354","13771.8813604725","13544.7060870564","13634.1832293639","13899.1719069413","14010.1986355901","14225.4449445143","14514.518179494","14809.2691867782","14962.8468449128","15074.1924178726","15248.2109754591","",
"Guam","GUM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27644.1695933221","27802.9635359536","29519.104875997","30504.6653451345","29291.2611567747","29493.7896214596","29968.057546719","30026.5032092749","30612.6288853767","30602.6601207324","31163.279081977","31650.7384341082","32077.5575098127","32059.9556387586","31935.9807549509","31756.563449212","31387.2399980696","",
"Guyana","GUY","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","256744.232824205","260822.603425401","256305.541702351","218951.746332678","237988.109271227","257415.216005455","265728.569081061","272536.1842785","271206.169849593","286171.909130771","294460.762882833","299904.321971014","286635.430201888","287035.284135216","305822.200615644","328209.270781238","329603.289766872","317402.943870656","308553.448235105","300497.847538557","304180.299729006","308107.743354318","267634.304930945","250191.475006991","238752.965940984","246000.350538901","245694.781770477","250194.922114026","243139.567699884","232752.310685397","226303.49155633","239637.067244793","256803.896997336","275756.425032885","297411.088212351","311392.444676214","336384.488068402","358506.502368168","354447.095165951","366937.083318883","363367.008430258","372402.608406266","376831.40688168","374271.091052321","379819.48823781","372196.754864554","391194.624857472","418581.610612024","426659.444415433","441282.676089114","458491.985973452","480653.113979799","503756.293031894","526325.819685625","543909.848306217","557566.01236331","573378.914808275","582508.729768672","603446.837243454","",
