"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific (excluding high income)","EAP","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-16897130.4297468","-20943996.6538386","-8394023.68118379","-13201937.6254756","-27926259.1849095","-31289999.174004","-15272320.9397657","-49141556.4965222","-74264599.478406","-112019697.762319","-102156969.965122","-168274664.143004","-100108988.244605","47418730.6427209","257353364.909003","-252304944.898386","-176622665.841098","-202494067.556224","-456853997.532257","-37340899.7336968","-130348483.849217","-148222051.722714","-617818157.311889","41716997.4599029","286589379.484949","625158676.062958","-283586940.235671","-975977844.739654","-606990967.190031","-631599763.66271","142309217.346427","365682841.42071","626230115.057529","-587012506.253127","-730790395.197598","-815438719.359679","83465732.8664342","-548409204.6023","-2129759879.93997","698160080.04002","877967983.991996","-1052031000","-1824792000","-663197000","-569565000","-358405999.999998","447598999.999998","651062000","166964000","-1004462000","-3139261000","-1782012000.00001","-1249842000","-2216121000","-1632159000","-2708080000.00001","487938000","-788565999.999996","-246095000","",
"Egypt, Arab Rep.","EGY","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","-148536478.811708","-219080509.389165","-128261831.048209","-335981308.411215","-200968523.002421","-283597086.159256","-390971690.89518","-433815925.542916","-467155128.852956","-1008726366.09183","-2021481806.22534","-1431578947.36842","-1408349412.38379","-2078532443.9054","-2969571428.57143","-2677048663.03217","-2775135135.13514","-3190147783.25123","-3492433061.69965","-3870135454.74091","-3769238823.15988","-3461178671.65575","-4084838963.07934","-6246450880.18172","-5782734407.26972","-5248990578.73486","-2957793286.80625","-1053170041.8259","-1980792316.92677","-2846975088.96797","-3096431731.05279","-3685141509.43396","-4749262536.87316","-8057851239.66942","-7490415806.54674","-6605019815.05945","-4735982580.29396","-3825643403.66334","-2145112916.36046","-1072281522.63976","-2031877154.70579","-1740068558.70121","-5973862163.20382","-9109090909.09091","-12548052513.2371","-11465060590.6683","-9725114894.05649","-22120276920.5105","-18288710327.9248","-25762031126.7303","-28206978232.163","-31813322519.9985","-31751092058.4963","-26229341354.6078","",
"Euro area","EMU","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-159972072.524164","-191578061.65379","-291590909.090909","-349968750","-403291015.778627","-385705357.018847","-486519920.129314","-531781272.232171","-342873246.753247","-379559600.336001","-386743090.083249","-531922971.054698","-599112181.323663","-535752887.512282","-381053658.536585","-303343089.430894","-299548403.252033","-351191993.495935","-392844169.105691","-228887167.479675","","","","","","","","",
"Spain","ESP","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","-639624435.464702","61765988.0239521","-297196997.152472","-1151372358.6522","-5181027401.21142","-4974835072.46377","-5858710271.07685","-3523023001.09529","54387803.8194444","-917829449.677739","-6934168484.56718","-5705560281.13174","-5045354384.37074","-2765796171.69374","1832359863.38232","1559987573.38552","2632108470.95165","-2773981673.62889","-7929113983.71661","-17334474631.0611","-22326937969.3111","-22839051881.5052","-22730289939.8667","-8044782585.95895","-5423453484.03925","-6890846010.14145","-1159858137.39656","1022727272.72727","-2833277647.84497","-12271468144.0443","-17641422517.0444","-14263982102.9083","-14045736871.8238","-19974040632.0542","-39484728085.4234","-55401069518.7166","-71713712206.7495","-85061593211.0594","-76962062399.2969","-12946651847.7355","-14560722472.2536","4092553693.36547","27359854894.5341","53226463895.2902","42444865840.7237","36336354867.8781","49129728067.8665","46862881287.9066","38507465549.9642","",
"Estonia","EST","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-155418629.267002","-410175539.283594","-328031943.351692","-498652750.682794","-530215171.325518","-542984091.667594","-252397040.034072","-184292085.13775","-247250828.036881","-545705566.544222","-834580849.141825","-949753664.596273","-715041661.48489","-1720960230.83678","-1973381193.53956","-950431521.898345","974584051.125313","1253487487.73933","1348267069.89891","381140869.540112","673790896.043153","928131182.558219","900116490.299901","938153367.914892","1146799140.73168","1079593972.69262","",
"Ethiopia","ETH","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4747934243.17618","-7736727470.29846","-7863689214.14517","-9708696233.85338","-13518222894.564","-14320592820.0172","-12956495357.7499","-12173608291.6478","",
"European Union","EUU","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","-190948187.99547","-288914038.079","-71365643.8199025","-252991286.758986","-957451709.46904","-1787619201.55164","-692414217.571934","439722591.117013","1122021660.64982","464051289.879408","-698119222.186803","512537889.225682","91279141.4826693","-5337318.53116994","1254451919.27186","374136607.828089","964109781.843772","474773434.329771","-378109452.736318","-2175419149.23098","-2190950085.52325","-1213056903.39656","953013007.698434","4101176225.66878","5829254410.92772","10005446623.0937","9139269997.41134","9307066773.56546","10603026257.2319","12127636906.0303","11523862170.6283","11973154362.4161","12535290796.1604","11279909706.5463","12360317854.4822","8125854993.16005","9033998243.63317","12276211333.1508","10288560128.9","5147263128.64685","3399797579.25003","-2143586207.59836","-4013909396.56826","-2871902848.8703","-3156299569.73874","-1333098267.89945","-3073995593.84444","291864720.183903","-2025528335.33822","",
"Fiji","FJI","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","1514648437.48144","1448216488.4691","918089535.350592","589915707.229613","172723067.432094","1202418277.12342","664319490.123438","442436780.42221","216568153.780241","-565763440.620638","806661155.072635","1583994317.50917","1578673602.08062","1701532115.49794","-3127386797.59956","3516903778.49166","-3460803059.27342","-692698582.508692","5305232558.13954","2445266728.33796","-10782365724.9301","-9056125528.06276","-14358718434.9736","-1495825802.56476","685281092.846956","-2035333625.34677","-933800549.294441","-10257557568.4819","-6711815879.30845","-7027555007.1972","-9957836405.25238","-3984420416.23067","9382899628.25279","22223766504.517","20831758034.0265","25613089762.1238","28611360430.8245","43773881771.1845","41278630197.9097","35706371191.1357","18100239543.0256","21643847874.7204","29737436476.5669","26247178329.5711","21425378693.8167","1875388633.25457","-5409609835.65425","-18978921434.4374","-33804013475.9045","-21289247013.0592","-34121147266.9336","-55737411798.7394","-34782503608.9947","-29082829404.3713","-32669491637.3463","-13811208594.1363","-14952958775.6708","-27369924030.2187","-21484056661.708","",
"Faroe Islands","FRO","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26504297.9942693","-34460021.2149881","-83569422.6225087","-14634498.0054789","-12831393.2131683","-202028021.919638","-64612508.5543556","-172889326.151845","-200443936.234614","-377151569.704429","-211804397.716796","-143856442.015333","-69486673.4233033","-82068284.6871682","-242986620.630125","-90771504.3712052","-445434.29844098","20630508.7768843","","","","",
"Micronesia, Fed. Sts.","FSM","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","-86200000","","","","","","","","","","","","-122052876.882309","-142594519.347797","-144878981.972864","-139530174.217076","-136079666.545318","-127475147.218373","-137954337.543473","-130107338.497472","-140544085.885856","-150535455.266609","-147885505.20835","-149993835.445261","-137921748.224579","-164855502.401997","-182307515.689793","-173513155.30642","-178924006.564163","-168805803.742456","-166431344.122842","-134742361.272744","-161936684.708884","-150604639.507958","-150708592.501252","-120185792.290392","",
"Gabon","GAB","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","2183965.73563679","-756246.526744347","1728995.31521605","2640581.73326756","12812220.863575","13466038.6024771","407076.833446685","0","-2423568.52624925","1923368.5771309","37987991.4278322","53384983.8749205","3571314.81600584","8524505.20017607","220602286.283464","34995560.1742103","-15484378.9352623","9361783.35353162","354522146.763846","638863057.265401","1416133233.58585","875496736.823142","793350698.164586","603045084.776763","672835599.085794","176733909.959477","-664152697.482975","-82851816.1019457","-194058571.943473","192471481.458522","903532189.55806","755975481.989274","686872186.822561","623790118.845015","981682374.266645","1172236553.29758","1688601206.83629","1282258415.46602","-52100866.545369","1002242816.33675","1842798699.90054","1250294493.39973","1086435896.6192","1530522265.7318","2195866699.17438","3454919833.06668","3352891936.56564","3971103360.38299","5490121005.04393","2514240524.34389","3757544164.1748","5999785861.92142","5075514766.99278","4235811964.01101","2821762167.81449","2604342479.61998","2513801420.45253","3780454345.22155","4891610052.66918","",
"United Kingdom","GBR","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","1066399328.05376","1979697493.30737","-204654595.404595","-4507498040.17638","-9993734689.10706","-4148384292.0354","-2635906199.46092","1818082330.36804","4387478235.8581","1568080897.92461","12296106669.7653","15239202371.3826","9773068134.17191","4687874033.65166","-296015429.635541","5392663372.68994","-3634676927.58722","-6995993299.55875","-29787023834.9342","-33868098821.9895","-20297493075.2841","-4364303174.60318","-8494544928.04493","-3896685812.83743","-310498622.589532","3656304244.91084","2379095163.80655","7770137524.55796","-10187148062.2723","-23345736935.7709","-28748676047.8136","-36100475025.1907","-45963729016.7866","-45216326530.6122","-61596484804.1011","-60992727272.7273","-55735050597.9761","-61382553021.2085","-62875000000","-38711637326.6864","-49414432366.2242","-24061876967.5314","-31706967023.4601","-35567300528.1679","-42718009542.0964","-40421942938.4706","-43642311537.3955","-32338373206.1209","-50333410138.1186","",
"Georgia","GEO","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-413520099.613917","-231788079.470199","-1130348750.92753","-671551677.273004","-1291083869.66566","-453217353.070578","-589403825.159083","-931432909.441233","-746158484.341679","-533144288.705709","-509756430.410982","-463837916.063676","-447236872.068133","-582108123.223191","-852171066.360601","-1142378220.33431","-1870603459.89665","-2720720502.84346","-3810825529.91682","-2066650882.96917","-2080121191.71857","-2745152683.07145","-3117907103.49422","-2089996392.93014","-2979951294.10432","-2548803595.8225","-2305573160.9414","-1784259812.7117","-1872301803.4016","",
"Ghana","GHA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-88245675.9618779","-134469601.465719","-58830450.6412519","-96650026.0534853","-68635525.7481272","-197502227.152774","-106455101.160361","-44144366.0172023","-7844283.13547763","-11766424.7032165","-30396597.1499758","-108286425.329742","116307426.791978","124647887.323944","-100621118.012422","26063829.787234","-9322033.89830502","-33428571.4285715","-48691099.4764398","2849002.84900285","-30601659.7510374","-23953486.9794485","14379084.9673202","-17570546.3498557","-120303326.810176","-132196417.878864","-203873637.186551","-331027210.884354","-305567162.534441","-399166457.044708","-528400163.578055","-564747282.608696","-740272311.212815","-964223420.647149","-626335774.058577","-545024186.822352","-553451987.767584","-1418317871.09375","-961816176.470588","-1354625281.32033","-919064782.528904","-1040649867.37401","-755791014.639071","-1215770650.66913","-1870743413.00723","-2712214498.51043","-3171092307.69231","-4036712895.6373","-5549995368.18225","-3379979486.08745","-5284506918.23899","-4915018520.96838","-5221327987.52645","-6345728877.74423","-4035297261.88013","-5738933669.5747","-3078520998.51655","-1847895186.87077","-753565508.951214","",
"Gibraltar","GIB","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","58052582.7541301","18937368.8747161","-100187390.658301","31802009.8967084","-63106736.4435021","-7679081.44316222","-39371681.1529934","-51329514.181057","-105224303.501946","-125830152.208997","-199254059.462151","-124596174.19885","-202286344.236354","-152089161.074798","-132813494.30696","-40789795.3588664","-73523063.0699011","26584052.0904757","-43639369.3554005","-9557811.35605791","-917334333.614955","-1508861495.27175","-1455744770.73754","-1664702301.20153","-881640975.286545","-1407928899.92872","-1558126176.47812","-2302329331.62211","-2053718919.61682","-2589803323.36978","-4568329131.4554","-1231839976.78559","-1681981001.07088","",
"Gambia, The","GMB","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","-3274682.19745758","-3113823.35313027","-4528872.46195939","-4832525.32040513","-1630250.08400134","-2682809.30594763","-4131064.80787488","-5472509.39849625","-4543164.41638903","1260066.37168142","-5943837.89369636","-14888791.9755779","-45032842.6907034","-58604374.0732895","-50294886.6937827","-49869410.1095367","-33064031.4479144","-25600697.3394982","-24232024.7760944","-22689334.6002722","-17588433.2129964","-21773224.5844171","-21567363.3057063","-29029748.4044517","-37035156.7457799","-36069665.9834423","-44695751.8801219","-62259984.200825","-55515414.6402554","-92162075.7939294","-62405238.2313314","-19713809.5331464","-27391727.9739926","-29481382.3485533","-37286120.9296506","-22599711.8669998","-30809466.908996","-32491431.9763061","-84115604.0106426","-104950411.892747","-87544582.8894344","-105293204.789052","-158342495.629134","-149149539.865788","-180208482.079109","-125757344.330737","-113445417.447338","-106542149.642913","-160784031.82134","-225708249.620055","-223199026.537783","-248307675.803251","-320967450.515355","",
"Guinea-Bissau","GNB","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","-20619333.145673","-23682842.8554512","-27428699.9980408","-30983050.8474576","-33810855.2631579","-22627408.8376252","-25469880.7836276","-26785816.0476622","-34737319.8847262","-40604249.7506911","-32260389.0884799","-37948636.3636364","-55359312.1172632","-42930229.9818672","-52456093.0717328","-68981290.6260778","-34639706.6700992","-47959971.0798967","-63690186.8962751","-79499781.7853932","-66110099.8723581","-71510010.4288255","-102314940.811207","-56489982.9922982","-42069872.7340746","-59621512.5858198","-57630141.8378538","-50665828.8065127","-44180153.1921761","-40300058.9086455","-42057804.4521988","-22078922.1848511","-22946902.1139813","-28164059.7914351","-42092163.1665344","-52922631.71934","-87307363.4402334","-95766533.3797376","-111893488.085112","-135373400.287132","-172512060.927521","-57917468.5360953","-101134690.0096","-79124564.8125658","-117763862.342364","-49199297.6577037","-56506638.5254032","-71370117.5032375","-103816721.364693","",
"Equatorial Guinea","GNQ","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3600053595.46862","4651757606.42628","5641596705.63452","9827684040.36308","3978209448.26226","4380206077.55587","7648765428.69305","6074979390.12798","6236399057.62224","5995812112.55003","1903839183.15554","1149364771.44327","1866490130.91557","1740815722.12625","",
"Greece","GRC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-202281685.814732","-230085748.833407","-334075829.539799","-365577029.905824","-605041354.185335","-720281863.593879","-538907461.08258","-578168674.461538","-773082209.747158","-918009993.763288","-965003409.090909","-1022221590.90909","-1191752272.72727","-1889590333.71692","-1786125000","-2008129649.30925","-2112578358.20896","-2424215541.16559","-2581454545.45455","-2824694572.21711","-3374357314.14868","-2283044895.44895","-4059933673.46939","-4064668343.65325","-3503811064.08706","-3883236121.39156","-4094851022.39533","-3985256165.07297","-5326146288.73409","-7039989299.20269","-10348193680.1376","-10717784445.6908","-10535666964.6049","-9717044887.03924","-8479170646.06742","-11302476246.5068","-13014238250.2831","-9777232122.80045","-13973589646.0279","-12636863839.7613","-14287285240.4643","-14385185324.3848","-15572748823.6401","-22415386343.1151","-20401524335.7338","-20507520457.6545","-28704432944.4235","-39760755954.0104","-44685375714.0765","-32272286051.681","-25819001039.1096","-19494814877.1281","-10931800781.2925","-6745604411.99037","-5696703200.27015","101009920.462848","-1392005975.31327","-2070989791.39574","-569581282.766088","",
"Grenada","GRD","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","-5592592.59259259","-5703703.7037037","-16592592.5925926","-26777777.7777778","-39407407.4074074","-40703703.7037037","-32777777.7777778","-29370370.3703704","-32925925.9259259","-29918518.5185185","-35314814.8148148","-33703703.7037037","-43296296.2962963","-45707407.4074074","-51570370.3703704","-39059259.2592593","-48892592.5925926","-35148148.1481481","-45407407.4074074","-62492592.5925926","-73651851.8518519","-87466666.6666667","-48259259.2592593","-74411111.1111111","-83073629.6296296","-99485851.8518518","-131926925.925926","-121384037.037037","-247288629.62963","-240089111.111111","-226839370.37037","-243932370.37037","-173742333.333333","-195806962.962963","-199313555.555556","-189193333.333333","-210036962.962963","-14300000","3700000","-5200000","-20500000","-11400000","",
"Greenland","GRL","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-182461253.54828","-174575620.503747","-325318081.008521","-283597901.392345","-507614306.445983","-835075812.55762","-614654255.815255","-1060347433.36712","-1464432730.45616","-677324126.025032","-550682833.894201","-288267260.579064","-198472034.364363","-116612445.593238","","","",
"Guatemala","GTM","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-19800000","-16600000","-18700000","-20800000","-35100000","-37600000","-2700000.00000006","-48000000","-27100000","6399999.99999994","15100000","-28000000","7800000","17400000","-103000000","-66000000","-262400000","-98700100","-351300100","-310800000","-215300000","-560499900","-340000000","-140999900","-203500000","-100695565.217391","105570776.255708","-456599960","-457366450.381679","-434552556.818182","-291809710.642472","-340034600.011931","-963717943.758945","-954501898.711715","-951801363.193768","-904435170.206175","-748115757.157867","-1003310355.06374","-1567257913.17403","-1529708068.73113","-1688836948.68096","-2455610630.39218","-2791095733.66404","-3158808057.02124","-3625256012.08079","-4337299362.05609","-5125625917.44929","-5720075234.90545","-5748641613.75661","-3454581675.16173","-4341909702.40016","-5114952629.28045","-5666226141.23775","-5982299918.5419","-6107754714.05292","-5729754533.10341","-5438628403.0053","-6098926223.81905","-7504122779.01904","",
"Guam","GUM","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-894000000","-1023000000","-939000000","-887000000","-1073000000","-1484000000","-1700000000","-1801000000","-1873000000","-2021000000","-2033000000","-2153000000","-2225000000","-1994000000","-1853000000","-1897000000","-2013000000","",
"Guyana","GUY","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-13999883.3343055","-1691652.5695619","22924808.9599253","29516420.6964942","6999941.66715279","-5117647.05882353","-11823529.4117647","-5882352.94117647","7100000","9499999.99999997","-1450000.00000003","10500000","-3714285.71428574","-51285714.2857143","8363636.36363636","-124999.99999995","-113280000","-70000000","-80000","-49960000","-74520039.9999999","-133392892.857143","-83400000","-91500000","-31500000","-62558139.5348837","-34860465.1162791","-39693877.5510205","-17800020","-27316180.1470588","-68025316.4556962","-62666360.4651163","-87700812.1502798","-75945067.5883257","-65791449.7469271","-67794826.056338","-42993888.1766383","-73539436.5208111","-85938088.2147768","-55874776.12108","-104102421.750809","-98481623.5036366","-87997744.7355309","-72887911.1277538","-75629711.9372691","-207086428.517824","-361144258.680452","-490988963.002609","-629656673.049054","-498586659.475362","-531472854.96951","-641648878.159962","-581290312.162511","-499617321.229129","-624233467.603653","-340343341.404358","-7206295.39951574","-206641162.227603","-451950661.646368","",
"High income","HIC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","0","-105052154.868406","-134006459.037084","-137718549.315119","-169085712.16452","-83769633.5078534","-88038911.4555182","125271857.329274","146258894.677162","281442825.259288","292796868.060467","188058850.173632","453610805.828341","506946468.47372","449956276.333572","561881990.598152","1375183493.72044","1027027027.02703","185750581.804983","291242728.92638","-149112758.987959","-471436494.731004","182210580.075454","539833727.908381","2681760040.93118","3583970837.39796","3739315417.83604","5271661772.43759","5329490135.79297","7885357504.58339","6568076202.21315","6048872760.96356","5422318683.30622","8119344330.11014","1571606024.53289","-6481941104.99237","-2371384611.40633","-5954327637.20438","905452338.837747","8561650016.11344","7568667214.29305","7945709596.34819","13569221300.4398","14681640725.3301","14729840780.6882","22181734020.8041","21601869255.1301","22588766118.9017","22308522114.3474","16850924946.464","13431627451.9898","9568088386.43371","2969289876.74688","1654461062.4033","597361395.906682","7391960576.89827","7348337477.2941","3708232818.35446","222236397.269886","",
"Honduras","HND","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-5499999.99999999","1400000.00000001","1600000","-10800000","-10400000","2300000","-8000000","-12100000","-7800000.00000003","-19300000","-44800000","-6000000","8500000","-8000000","-123500000","-101000000","-60000000","-74000000","-274018921.77978","-311435480.650335","-480205729.64417","-460411070.416865","-227475749.566085","-320492544.41942","-514098054.202085","-468932828.86212","-318356074.53477","-390839371.565495","-387270209.229099","-422817407.262462","-372965197.389538","-323024394.831381","-466657851.179541","-532196421.172174","-524151829.036247","-298314014.59854","-309357516.891893","-277851406.844106","-411097038.404727","-915236759.581882","-884230367.050079","-997156785.698313","-974706402.855612","-1144540200.40354","-1633004551.52786","-1787206939.75092","-2279210813.9926","-3443598866.87935","-4564175324.09524","-2603066403.4591","-2839048218.85039","-3489202890.50647","-3591328157.84886","-3778208491.7804","-3526492338.18709","-3552061498.64207","-3124624479.96496","-3502799409.0373","-4574115058.13151","",
"Heavily indebted poor countries (HIPC)","HPC","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1854228798.65413","-1546060137.64676","-3075073856.44255","-1727327015.85655","-1415653078.72942","-981794459.813719","-1206977162.38086","-2551037260.05818","-3630917225.95079","-3579669555.70654","-3987292409.0634","-4308475273.313","-5063186352.1954","-7194202310.96696","-3518235037.79626","-1101855220.08003","-1247927543.55433","-961984855.477497","-1250521481.53342","-219355624.369368","108802472.916029","576608874.522476","342914943.084035","-515145723.841376","",
"Haiti","HTI","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-422779000","-397639000","-699590800","-666384843.011414","-392618767.177071","-508283529.440385","-396494892.907041","-550866189.594673","-510795582.038944","-533861733.829585","-622631806.063759","-724837608.78562","-819207599.865453","-855214842.356614","-828942072.281326","-948495350.343348","-1013761595.04472","-1245690539.7086","-1452546044.98101","-1512655147.88849","-2060177805.18781","-1768917839.36582","-3271999722.15055","-3121287859.79682","-2860489391.07513","-2876849552.35094","-3002881870.21276","-2664244775.73825","-2542494161.29727","-3165785584.78953","-3998370414.30611","",
"Hungary","HUN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-286808304.007493","-82107423.5044937","-2879967237.43721","-2442687866.53945","-3595385.49771033","220869497.997664","455053075.873766","-764466886.223383","-1343856817.19853","-1742747162.08707","-693604433.003185","-1383388019.93149","-3360777899.18892","-4115700547.18766","-2607528215.14912","-1305646656.2099","752590322.274974","563152295.609927","5271167534.91742","6945624025.67996","8632080773.91759","8681154280.42572","9467305929.94926","8920086557.13271","9946833970.26841","11154364943.1072","10314563342.6455","6905545652.48231","",
"IBRD only","IBD","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","-458608287.137775","-333117338.984783","-484662576.687116","-273972602.739726","-207411919.106624","-261686746.987952","93253012.0481928","1955180722.89157","174939759.036145","500000000","1562891566.26506","524601303.933547","3328732398.36739","6011898210.03516","1781847509.49592","-3532551269.0435","-865978918.618629","3834824867.63043","2419636682.03253","-14658182.9630755","1654773878.63841","2384647396.59361","2921595781.39314","1825255936.8852","2172617938.21619","4080850476.86608","4718460796.394","2026749971.07486","-2696966881.75012","-1399777995.98685","-594112855.457618","9306014192.93817","11318192667.4627","17356482696.0358","13270680431.7646","12318361643.8171","17229518703.4996","11999661267.3738","11853826371.2882","19731671140.9269","17471008751.7777","5383772872.47992","15141253737.0894","14322535402.8944","22098243949.2927","-3617699099.05467","-7210947471.8389","-6665132936.41045","3294646505.23997","7051011915.68278","10300181616.9544","-11362564768.4528","",
"IDA only","IDX","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
